argument,score
"Collectivism restricts individual freedom, autonomy and self-determination and ruins the opportunities for competition and innovation that result from self-motivated individuals.",0.992464942
Collectivism respects everyone and leaves no one behind,0.823608073
"Collectivism is lazy. Why work hard when others do it for you? Instead, we should promote individualism, where people are encouraged to innovate and work hard.",0.705385014
Collectivism motivates some people because they know that the other member of their group will take care of them.,0.834435526
Collectivism ensures that everyone is taken care of and that weak will is taken care of.,0.87523476
Collectivism can unite society and create common ground between different people.,0.935709522
Collectivism means that everyone gets a share of the end product and makes it fairer for all.,0.215091815
Collectivism means that everyone has equal access to facilities.,0.30146275
"Collectivism means that a group of people promotes positive value, cares about the individual, and ensures that everyone is valued and respected.",0.949108024
"Collectivism necessarily means restricting individual freedom, so it makes no sense to adopt it.",0.768231999
"Collectivism is opposed to the Declaration of Independence, which states that every human being has the right to life, freedom and the pursuit of happiness.",0.996995128
Collectivism prevents original thinking and discourages people from looking for their own idea,0.967394124
Collectivism prevents people from moving forward through hard work.,0.742828244
Collectivism promotes a communist society and often excludes certain members of society.,0.293213418
"Collectivism fosters a greater sense of community, in which people care about each other's well-being.",0.999238889
"Collectivism promotes common ground so that everyone can live in harmony, so we should accept it, not reject it.",0.959401306
Collectivism offers a common goal that everyone can work towards.,0.903243629
"Collectivism provides assurance that the greater good of a group is protected from the whims and needs of certain individuals, which can have a negative impact on the group.",0.136192561
Collectivism creates a better community and a society in which everyone is helped.,0.452885617
Collectivism offers equal opportunities for all and a safety net when things go wrong,0.728737328
Collectivism creates equal opportunities for all members of the group.,0.966630523
Collectivism offers no incentive for gainful employment and leads to a lazy society.,0.955161066
"Collectivism offers no incentive for people to work hard, because they have no chance of becoming rich.",0.976562387
Collectivism places the higher good above the right of the individual,0.023807386
"Collectivism reduces individuals ""productivity, and they have no incentive to do better.",0.925623988
Collectivism diminishes the value of each person and their unique perspective.,0.917191875
"Collectivism is based on the existence of a group that believes that it should be united in action and faith, but this existence of one group often leads to nativism and xenophobia by generating the other.",0.132548159
Collectivism deprives individuals of the right to defend their private interests and exercise their autonomy.,0.678525003
Collectivism requires too many individual compromises.,0.603820686
Collectivism stifles innovation and incentives to pursue personal goals,0.189086393
"Collectivism leads to individual suffering while others thrive, and it is not right that some are left behind.",0.25919086
"Collectivism rewards the lazy by giving them the fruits of the work of those who work hard, which in turn results in those who work hard ceasing to work hard and everyone being lazy.",0.789707023
Collectivism ruins growth because it promotes single-track thinking.,0.386997389
Collectivism in order to diminish the value of the word and the desire of each individual.,0.991909966
"Collectivism should be banned, because every human being is an individual and must be treated in this way.",0.866349206
Collectivism should be promoted so that the people in the team work better together,0.391856691
"Collectivism should be fought by focusing on the right of the group to the individual, something against the ability of people to make their own decisions.",0.795877763
"Collectivism should be fought, a people should have the right to take care of itself first.",0.932581661
"Collectivism should be fought, because in something like this everyone is looking out for each other and is therefore in some way responsible for it.",0.948716902
Collectivism should be fought because it allows those in power to override the right of the individual,0.996576376
Collectivism should be supported because there are small groups that are in the minority and must be given preferential treatment because they are swallowed up by the public if they are not guarded.,0.895778464
"Collectivism should be used in such a way that all people are equal and valuable, prosperity would be more evenly distributed, and we would all fight for each other with hatred and struggle.",0.841479468
"Collectivism should not be fought, but should lead to a greater sense of group identity, while protecting the weaker in society.",0.983537583
"Collectivism should not be fought, because collective groupthink can be more powerful than the individual alone.",0.000791673
Collectivism should not be fought because a society like this is generally more stable,0.20967292
"Collectivism simplifies life, making it more predictable and cohesive.",0.872694767
"Collectivism solidifies individuality, which puts us in a situation like the 1984 book.",0.071278167
Collectivism stifles individual entrepreneurship and the emergence of new ideas.,0.897096009
Collectivism stops creativity and individual thinking,0.745203048
Collectivism prevents people from improving themselves.,0.715146071
Collectivism keeps people from thinking for themselves.,0.66029396
"Collectivism deprives the individual of the fundamental right to prioritize his or her individual needs, generating resentment toward the members of the larger community who benefit from it.",0.966979074
Collectivism takes a shine off any individuality.,0.097786306
Collectivism deprives people of the ability to make their own way in life.,0.581512908
Collectivism deprives one of the freedom to make one's own choice.,0.865324835
Collectivism cares for all members of society equally,0.921359232
Collectivism takes care of the need of an entire group against only one person.,0.438577509
"Collectivism cares for everyone, not just those at the top",0.99334118
Collectivism diverts the focus from the individual in a way that each of us is unique. Supporting collectivism means that the individual should remain subordinate to society.,0.469339955
Collectivism all too often causes the individual to suffer unnecessarily,0.301941725
Collectivism treats everyone equally,0.950567923
Collectivism uses the best of many sources,0.789717762
"Collectivism violates human rights, violation of human rights is immoral and sinful",0.002763922
Collectivism creates a hive that is dangerous.,0.489736166
Collectivism will ultimately fail because it runs counter to basic self-preservation.,0.871210812
Collectivism works against entrepreneurship and discourages individuals.,0.98277285
Collectivism works for the common good. Everyone should be selfish.,0.248811995
Collectivism works for the whole of society and not for the individual,0.800975041
Collectivism would be good in a situation where it has to be a group decision.,0.645573959
Collectivism would discourage disputes and bring more peace.,0.68808335
"Collectivism would not allow people to make their own decisions, it would always be a group decision.",0.044934541
Collectivism would not work in our society,0.008176064
Collectivist culture cares more about society than individualistic culture.,0.998489583
"Collectivist laws prevent the massive prosperity and political divide we see in our modern society, which threatens not only our social stability, but also our long-term economic well-being.",0.981824749
Collectivist practice maximizes the general well-being of the population by ensuring that all people are cared for at least to the extent that they can lead healthy and productive lives.,0.922610925
Collectivist society is generally more stable because everyone is looking for the group.,0.437860748
"As a collective, a group of people can accomplish much more than just going it alone.",0.199718593
"The collectivization of resources often leads to an inefficient allocation of these resources, and a central authority is often unable to understand which region and which people need these resources most or could use them most efficiently.",0.960797936
Collectivism is unfair to the world and irrational,0.070312436
"College gets more expensive every year, so students should get plenty of help they need",0.831173997
"College is no longer affordable. An education can cost more than a home. Paying off a student loan allows graduates to flourish, buy a house and a car, and support the economy.",0.538632392
College is preferable to vocational training.,0.000907678
"College is not for everyone, so you go to a place that gives you the skills for the chosen profession",0.288406733
"College is supposed to teach people something, and students who go into a safe space when they disagree with the subject do not help them learn anything.",0.002877388
"Colleges are no longer relevant today. Going to college does not guarantee you a good and secure job. Subsidising student loans only contributes to a state budget deficit, while this money can be used for other good causes.",0.057405325
Commitment and stability are important in children's lives and marriage offers this quality,0.838067945
"The commodification of women's bodies, especially the poor woman who tends to be surrogate mothers, is dehumanizing.",0.876193072
Businesses and governments cannot afford the luxury of leaving daddy at home.,0.510552421
"Businesses and individuals often even spend a year developing services and products, they have also spent a lot of their own money and need the chance to recoup that.",0.814790566
Companies are not just run by executives; everyone in the company should benefit from the productivity of their company. Restricting executive compensation and redistributions would have a big impact.,0.788854762
"Companies pay their top executives a thousand times more than their employees, claiming that they cannot afford to pay more than the minimum wage to the people who do most of the work for the company.",0.905960019
"Companies spend too much money to apply for patents, and that money could be spent to develop better products.",0.135405006
Companies have the right to advertise and try to do business.,0.851632244
Companies have the right to give their executives an extra incentive to work,0.112676265
"Companies invest billions in research; if there is no law, it would prevent companies from doing research in the first place.",0.901219456
"If another company is able to use such an idea without prior investment, then it is deeply unfair to the company that developed the idea.",0.930375356
Companies must be able to end an employment relationship at a practical age,0.050420888
Companies must be able to offer every salary they need to ensure they get the talent they need.,0.838451578
Companies should be able to do everything they need to attract the best talent.,0.839362058
"Companies should be able to pay a multiple as long as they like, as long as it is above the minimum.",0.024881658
Companies should be allowed to call random people on the phone if it helps their business,0.517535174
Companies should be allowed to pay their employees a multiple of what they want.,0.988424163
Businesses should ban cold calls and be forced to comply with their customers' request not to take part in advertising calls.,0.834322505
Companies should be free to pay executives the way they want,0.077342586
"Companies should be able to run freely, as they see when no one comes in to supervise how they operate.",0.019160577
Companies that have properly researched and developed a new product must be protected so that research costs can be recovered.,0.033298033
"Without this aggressive approach, the company will close, and that would mean the loss of jobs.",0.007343751
Companies with mandatory pension policies could avoid going old-fashioned and obsolete by constantly supplying their workforce with new talent.,0.977182763
Companies would not be able to compete fairly for the best candidate if the remuneration of managers were limited.,0.890271218
COMPANIES GROW BECAUSE BONUS MANAGEMENT SCHEMES,4.68e-05
"Compared to monogamous women, women in polygamous marriages are much more likely to suffer abuse, depression, and poverty.",0.998721937
The compensation of the executive is necessary because it is support for a mass of people without whom the economy would not be in the privileged position it was in.,0.000505812
Competition could be fairer in this way.,0.097786306
Compulsory voting is a patriotic act which must be fully respected.,0.192791724
Mandatory assistance to involve people in the electoral process.,0.045104924
Compulsory retirement is necessary and fair because it gives workers the opportunity to enjoy their old age without having to complete a working day.,0.110901193
Compulsory voting would give everyone a voice in the election,0.73544991
Compulsory voting gives all citizens the chance to make a difference,0.946956507
Compulsory voting can contribute to better election results,0.946162081
Compulsory voting could also be something like a census to count people.,0.577304547
Compulsory voting could be a way of controlling the population and ensuring that everyone has an up-to-date ID card.,0.168193511
Compulsory voting could improve people's knowledge of politics if they knew they had to vote to learn more about politics.,0.559932533
Compulsory voting could improve the electoral process by ensuring that the candidate or party with the broadest cross-generational support wins.,0.997186786
Compulsory voting could lead to an uninformed public electing unqualified people to office,0.561273938
"Compulsory voting does not promote democratic engagement, but rather voting in a tick box",0.545371859
Compulsory voting does not ensure that citizens are better informed about their vote,0.284317897
Compulsory voting educates the population.,0.775373738
Compulsory voting ensures that all votes are counted,0.950623929
"Compulsory voting ensures that all eligible voters have a say in the election, rather than letting only a part of the population decide",0.660399396
"Compulsory voting ensures that our leader reflects the will of all people, not just those who were able / motivated enough to make it to the ballot box.",0.989293915
Compulsory voting ensures that the winner is truly representative of the entire population.,0.999981186
"Compulsory voting forces voters with little information into the system, which can only vote for candidates who promise free service.",0.022001948
Compulsory voting forces people to face up to democracy,0.238939926
"Compulsory voting obliges citizens to pay attention to the policies that affect them and to decide accordingly, rather than leaving control of policy to specific groups.",0.070140033
Compulsory voting gives everyone a say in the election,0.264613227
Compulsory voting gives everyone in society a say in politics,0.742472898
Compulsory voting is contrary to people's freedom and liberty.,0.614836122
Compulsory voting is contrary to the freedom of the country in which everyone can decide for themselves what they do and what they do not do.,0.918357647
Compulsory voting goes against what democracy stands for,0.939420864
Compulsory voting significantly increases turnout,0.838631728
Compulsory voting improves turnout.,0.873023854
Compulsory voting vastly increases turnout,0.681974674
Compulsory voting infringes on our freedom.,0.86830817
"Compulsory voting violates people's right not to vote when they protest against a plethora of things, such as the electoral system, corruption in government, etc.",0.981319621
Compulsory voting violates the right to privacy.,0.884543423
"Compulsory voting is a foolish idea. If people are not already voting, it is obvious that they are not interested in politics and their more than likely uneducated voice should not be included.",0.884364143
Compulsory voting is a must to ensure that the voice of all people is heard.,0.73015487
Compulsory voting is a violation of civil rights,0.929818715
"Compulsory voting is a violation of free will, and the government should not violate a person's freedom of choice.",0.739904401
"Compulsory voting is against freedom, everyone has the right to choose whether or not to vote in a free and open society.",0.523274617
Compulsory voting is against our right to freedom.,0.608807543
Compulsory voting is an encroachment on personal autonomy,0.965210325
Compulsory voting is an infringement of personal freedom of choice,0.999583744
Compulsory voting is contrary to our civil right,0.039175175
"Compulsory voting is a complete violation of the democratic process, which is that freedom of action and expression, which imposes everything on a person, is wrong.",0.999638639
"Compulsory voting is inconvenient, especially for people with mobility problems or who simply cannot take time off from work to vote.",0.928552409
"Compulsory voting is necessary in order to truly reflect the will of the people. If people do not participate, they can announce by post that they did not vote out of indifference, but out of inaccessibility.",0.839713186
"Compulsory voting is not a democratic choice, because people should always be allowed to express their dissent by abstaining.",0.999823577
"Compulsory voting is not the answer, because those who do not care or who do not know exactly what they are voting for can simply vote for something random, even if they are ultimately opposed to what they are voting for.",0.963478203
Compulsory voting is not only ridiculous but also impossible to enforce.,0.258299303
Compulsory voting is the only way to get people to participate in the elections that are necessary for the real leadership of a country.,0.809423274
"Compulsory voting is unconstitutional, and forcing people to do something they don't want to do is never planned.",0.206731575
Compulsory voting ensures a more reliable election result,0.988017595
Compulsory voting ensures more informed voters,0.881877064
Compulsory voting ensures that everyone can vote on who and how leads their government.,0.999494174
Compulsory voting would involve the population more in the electoral process and provide a result that more accurately reflects the will of the voter.,0.718278946
"Compulsory voting can make the election a national holiday, eliminating the pervasive problem of people not being able to leave work to vote.",0.00859922
Compulsory voting means people can complain if the election doesn't go their way,0.069365861
"Compulsory voting means that politicians must address the concerns of the entire electorate, rather than just focusing on the group of people who normally go to the polls",0.925414794
"Compulsory voting is not prohibited, a people should choose whether they want to vote, and it will annoy people if they are forced to do something.",8.32e-05
Compulsory voting weighs on the freedom of the individual,0.351157626
Compulsory voting should be introduced because it involves everyone in the electoral process and makes all voices heard; we have such a low turnout that we do not get an accurate result.,0.889944487
"Compulsory voting should be introduced, the more people vote, the better for democracy and means that the government that is elected is representative.",0.012659656
Compulsory voting should be introduced because it actually increases turnout.,0.9382455
Compulsory voting should be introduced to ensure that the election result is fully representative of the population.,0.998353689
"Compulsory voting should not be introduced, as voting is not compulsory. I have the right to vote, but I am not obliged to vote. If I do not like the candidate, I can decide not to vote.",0.998480699
"Compulsory voting should not be necessary, because people vote for everyone without exploring what might distort the outcome.",0.528369369
"Compulsory voting should not be introduced because it forces undecided people to vote for a randomly chosen people, ruining the quality of the election",0.023122164
Compulsory voting should not be introduced because it violates freedom of choice.,0.944039505
"Compulsory voting sounds compulsory, and many people choose not to vote.",0.000754908
Compulsory voting deprives individuals of the right to their own opinion,0.284567611
Compulsory voting deprives people of the freedom to choose whether they want to vote or not.,0.990740139
Compulsory voting takes into account the voice of all people.,0.457855765
Compulsory voting violates our right.,0.762276393
Compulsory voting violates freedom of choice.,0.52656
It will be difficult for the elderly and others who will find it difficult to vote to enforce compulsory voting.,0.682275376
Compulsory voting will make more people feel that the government has too much power and the country will feel free,0.048971828
"Compulsory voting will lead to more people becoming interested in politics, which will benefit everyone",0.819738779
"Compulsory voting removes voter suppression, which is a big problem in this country",0.977854186
Compulsory voting will ensure the proper outcome of an election.,0.019979707
"Compulsory voting forces citizens to vote, even if they do not understand the system and therefore cast a false ballot.",0.986215199
Compulsory voting will improve voter turnout and ensure that everyone is fairly represented.,0.98268363
Compulsory voting will raise people's awareness of political issues,0.680553601
Compulsory voting will increase voter turnout.,0.374931505
Compulsory voting will ensure that everyone has a voice and a say.,0.267595681
"Compulsory voting will lead to a much more representative system of Parliament, since the voice of all will be taken into account.",0.810991758
Compulsory voting offers itself to uninformed voters.,0.903702896
Compulsory voting will make elections fairer.,0.230501582
Compulsory voting will lead to more people getting involved.,0.491954164
"Compulsory voting will represent all people, not just those who already vote",0.109333888
Compulsory voting will not result in more people going to vote. Voting restrictions are already a decision they have made not to vote for any of the candidates.,0.162346741
Compulsory voting would be an effective antidote to the oppression of voters. More turnout ensures a healthier democracy.,0.939367679
"Compulsory voting would be beneficial because more people would be interested in politics, which would create fairer representation in government.",0.855378905
"Compulsory voting would result in people with little or no information casting their votes on the basis of a stupid name, while they know nothing about the candidate's attitude to anything.",0.655610978
Compulsory voting would end with a botched result from people who don't care who they vote for.,0.024692879
"Compulsory voting would ensure a higher turnout, enabling a much more accurate representation of the population",0.869980732
Compulsory voting would increase public political activism,0.969402848
Compulsory voting would ensure that our elected official properly represents the entire population,0.904314806
"Compulsory voting would ensure that everyone participates in the political process, and it would be the true voice of the people, not the voice of the voting minority.",0.77393778
Compulsory voting would ensure that everyone would vote and have a say in what happened.,0.760405574
"Compulsory voting would ensure that more people are heard in elections, which would allow for a fairer election.",0.999697076
"Mandatory voting would ensure that no one can claim they have no say or argue that a noisy minority wins a silent, non-voting majority.",0.670997285
Compulsory voting would ensure that the person or party elected is the one who enjoys the greatest support from the entire electorate.,0.992561101
Compulsory voting would ensure fair and equal elections,0.340370224
Compulsory voting would level the field for undecideds,0.211427643
Compulsory voting would force those who disagree with the candidate to vote for someone they do not trust.,0.821563176
Compulsory voting would involve everyone,0.146605543
Compulsory voting would provide an exact figure on how people vote,0.01197197
Compulsory voting would help put an end to electoral fraud.,0.307083811
Compulsory voting would encourage political activism,0.843755814
Compulsory voting would boost turnout,0.989052327
Compulsory voting would increase turnout.,0.863184054
"Compulsory voting would ensure that everyone has a say in voting, and would be a way to abolish compulsory voting; compulsory voting would be a more precise voting system for the people's vote.",0.527476768
Compulsory voting would ensure that every citizen entitled to vote can help whoever he or she wants for political office.,0.292531556
Compulsory voting would lead to more deserving politicians being elected to office.,0.660877215
Compulsory voting would ensure that everyone would vote in every election.,0.009370663
Compulsory voting would ensure that the voice of every individual is heard and provide a more precise system to ensure that the elected person is the one the people really want.,0.856050934
"Compulsory voting would ensure that the votes of all are counted, not just those typically engaged in political matters.",0.742472898
Compulsory voting would make electoral practice fairer.,0.743322396
Compulsory voting would take into account the opinion of all.,0.828277912
"Compulsory voting would make the election even more significant, because so many people would vote out of necessity rather than real desire or knowledge.",0.880758462
Compulsory voting would mean our electorate would be more representative of our Valley.,0.058100081
Compulsory voting would mean that every vote is heard and every vote counted.,0.996907104
Compulsory voting would mean that the government reflected the people's thoughts more truthfully.,0.937301291
Compulsory voting would mean that the true voice of the country would be heard and everyone would vote,0.828610682
"Compulsory voting would only lead to uneducated voters casting their ballots, and would be of no real benefit to the country.",0.62226634
Compulsory voting would encourage the public to take responsibility for electing their elected official.,0.970241185
Compulsory voting would require everyone to participate in our democracy and ensure that a candidate is elected by more than the 10 or 20% of the population who vote.,0.556772033
Compulsory voting would require people to vote who really have no idea or care about the issue they are voting on. We need an informed population to keep our democracy strong.,0.661747575
"The compulsory vote would saturate the poll with a new face, bring about more change and a better result.",0.037469509
"Compulsory voting would ensure that in every area of our government we have the person that the people, the whole people, really want.",0.023786134
Forced wouldn't work because some people would just leave it blank or check something,0.019579374
Computers are much more reliable than people. They know with a computer that they won't fall asleep or be distracted by a call.,0.464669641
The concentration of a large number of people and resources increases pollution and teaches the well-being of citizens.,0.590506237
"The conditions for surrogacy are often abusive and obsessive, so it is up to us to end this exploitative practice.",0.940360439
The condition of the children in foster care sometimes put them in an even worse situation than they originally were.,0.790893657
"The condition present at birth, which can be corrected by plastic surgery, includes patients with cleft lips or palate, hypospadia...",0.794109352
Keeping animals in tight spaces is cruel.,0.861031258
Congress does not support the flag-burning ban and has repeatedly shot down attempts to enshrine it in law.,0.00869979
The bond between God and people who live in celibacy is unbreakable and should remain so.,0.423498837
Consensus can be difficult in a multi-party system,0.935205025
Consenting adults should be able to marry many people they want,0.889244201
"Given that there are more women in the world, polygyny would give more of them the chance to get married.",0.60910967
"Further development means that even if autonomous cars are not viable, more discoveries and progress can be made",0.973501673
"The progressive development of autonomous cars is causing too much unemployment, from the people who build cars, who spend part of their careers driving taxis and Uber cars, to mechanics and race car drivers.",0.260234714
