argument,score
Care services render a valuable service by taking care of children in temporary circumstances and are beneficial to the child and the family.,0.901312061
Care service offers a way to remove child from abusive home,0.942917353
"Care is an excuse for the government to stop investing in orphanages, which means that children are stuck in orphanages (the majority even in foster homes) and in outdated facilities and poor supervision.",0.201922973
Foster families offer children from difficult backgrounds the opportunity to connect with good mentors.,0.950768733
Foster families provide children with the family environment they so desperately need to make a positive impact on society.,0.756910768
"Foster families offer children a family, although usually only for a short period of time.",0.80742647
Foster families offer children a safe home as an alternative to group accommodation,0.986737434
"Foster families offer children a loving home environment in which they can grow up, rather than a sterile, regimented group home.",0.98358118
"Care provides the child with much-needed stability and security, and foster parents do an excellent job of raising that child in a family environment",0.947528147
"Care provides an indispensable, stable home for millions of people who would otherwise have no home.",0.938198438
Care provides a home for children who have nowhere else to go.,0.999703994
Care Provides a Stable Home Environment for Children in Need,0.968924191
Foster families provide a loving home for children who grow up in the system.,0.963267739
Foster families offer the child a loving home while the biological parents come together.,0.180689827
Care gives many a second chance at a decent life,0.943833384
Care services provide much-needed home care for vulnerable children who would otherwise be in children's homes.,0.803137766
Foster families offer parents and children a rewarding opportunity to bond.,0.44410886
Care provides a truly supportive environment for children,0.29341632
Foster families provide temporary shelter for children who would otherwise live on the streets.,0.635241203
Foster family provides the care the love child lacked by connecting them with big and loving parents who just want to show their love,0.884850097
Caregivers are already putting vulnerable children in the hands of those who may continue to abuse them.,0.976842023
"Care reduces the burden on the adoption system, which is already chronically underfunded.",0.994740187
Care services reduce the burden on state institutions designed to care for those who need them and give the ward a more personalised level of care.,0.771587544
Foster parents deprive child of its biological parent,8.84e-05
Foster parents who separate siblings and deer do not always find a good match.,0.794307192
Caring has prepared children for failure by placing them with families who have no interest in their academic and professional success.,0.777295631
Care simply shifts children away from home and robs them of the vital stability they need in their education.,0.988948187
Care deprives child of a sense of stability,0.99040966
Care fosters an environment for child abuse.,0.198101279
"The care system has a problem, but this problem will persist in any system that replaces it, and we risk wasting a lot of taxpayers' money to end up with the same problem as we have today.",0.003878211
"The care system is poorly supervised, leaving children at risk of abuse and abuse.",0.925957758
Care systems are often poorly monitored and allow vulnerable children to continue to be abused and neglected.,0.973850908
"Foster parents take a child away from his or her family, damaging the bond a child has with his or her biological parent.",0.814289983
Children in care move vulnerable children from an institution where they are vulnerable to abuse to a controlled home environment where they can recover from what has brought them into the care system in the first place.,0.514443492
Foster families tend to take children from home and lack stability.,0.914437144
"It is not just a camp for children, but helps them to develop by learning what it means to be in a loving home.",0.834805326
Care holds back own threat to safety and well-being of vulnerable children,0.007842566
Care within a loving family can benefit a child who has experienced difficulties in their life and teach them what it is like to be cared for and loved.,0.998533213
Carers are by default carers who do a lot of valuable work,0.904505527
Foster children are more interested in the money the state gives them than in the child they have to look after. Children in foster families are neglected and abused.,0.893362421
Carers can provide stability in the home environment,0.68561856
"Carers don't really care about the child, they just do it for the state paycheck.",0.284001169
"Carers need to be seriously vetted, otherwise they may not be able to provide the support they need.",8.8e-05
"The disadvantages of care are obvious due to the neglect and harm to which the child is exposed, it is difficult to establish an emotional connection with a child who is not related to one.",0.552223174
"Foster families give children who have been taken out of an abusive situation a chance to have a family and receive care, education and a better life.",0.804317763
Foster children are given a stable home environment in which they can become members of their community.,0.997816035
"Foster children are usually only with their foster family for a short period of time, which is emotionally unstable for them",0.350195571
"Foster children do not always receive adequate medical care. Foster children are medically insured under Medicaid, but each year fewer and fewer health care providers accept Medicaid.",0.995564234
Foster children have a greater say over where they go into a care system where there are many options.,8.03e-05
Foster families are important because they provide a home for children who do not have a responsible parent,0.858233047
Foster families are not fully prepared for bringing up children and can mentally and / or physically abuse the child,0.832209015
Foster families care more about the money they receive than the child.,0.253232856
Foster family can be vicious and abuse foster child or just participate for financial gain,0.910573029
Care homes are not subject to strict guidelines on child protection services for the average family,0.004911616
"Care homes are often riddled with bullying and abuse, the lack of stability in contrast to adoption is damaging and shows foster children are more likely to get into trouble with the law",0.787960493
Nursing home can provide a connecting experience for children without family.,0.909980254
Care homes go through intensive qualification processes to ensure that the home provides a stable and safe environment for the foster child.,0.987757383
"Care homes provide a safer, more family environment than institutional orphanages.",0.821563921
"Care homes provide children with a community where they can talk, listen, cry and laugh to other people who care for them",0.999939336
Foster child often suffers from depression and turns to medication later in life,0.967658897
"Foster parents and the child they keep grow together to love each other, then they are taken away, hurting the child",0.861090897
"In many cases, foster parents take in these children in order to collect government payouts and create a very toxic environment through neglect and abuse.",0.920485437
"Foster parents are encouraged to give a little to the child in their care because they receive a lump sum for each child, so spending on them reduces the profit for the parents.",0.254259346
"Foster parents are often not adequately screened, some are there for the money, and often the child is placed in an unsuitable environment.",0.221015444
"Foster parents are statistically very unlikely to actually adopt the child they care for, which means that foster families make it more difficult for the child to find a permanent parent and a home.",0.668073666
"Foster parents are well-intentioned, the damage done is one that can be easily remedied by giving them access to more information and support from social workers.",0.988759952
Foster parents can provide the child with the loving home they need.,0.552594817
"Foster parents can claim the child, and sometimes they volunteer just to get a paycheck.",0.717672737
Foster parents don't always get the right training in how to deal with their child,0.814618706
Foster parents give the child a better chance of a normal life than the biological parent could ever have given him.,0.960275706
Foster parents may not be properly vetted to ensure the child is not abused,0.394953157
"Foster parents take in their child just to get the money that the state gives them, which they use for themselves and not for the child they are supposed to help.",0.705563903
"Foster parents welcome these children, who often need a family environment",0.681631502
Four years of college is not for everyone. Vocational training is too expensive and is needed in many industries.,0.999463478
Free access to knowledge deserves our support.,0.00032876
Free marketing is crucial to our economy.,0.06817276
"Freedom of speech is violated, and a student is unlikely to express an opinion that makes him seem oppositional about anything.",0.1884028
Freedom of speech is an inalienable right. No one should be forced to vote.,0.872730051
"Freedom of speech is protected by the First Amendment, and burning flags is considered a freedom of speech.",0.960056457
"The free world, democracy and all our value commit us to subsidizing Wikipedia.",0.027243428
Freedom of choice means people can do what they want,7.71e-05
"The freedom to choose to eat a single desire is one of the joys of life, and no one should be able to forbid any kind of food.",0.690995028
"Freedom of choice, democracy that supports free will and a penalty for not voting is beyond the line.",0.036017163
Freedom of expression requires that it be allowed,0.647641109
"Religious freedom allows us to practice our religion and its custom, and if that includes polygamy, then we should be allowed to do so.",0.703996343
Freedom of speech and expression is a constitutional right,0.641335412
Freedom of speech and expression protects the burning of flags. You cannot ban this law without directly violating the right of the individual. You cannot choose which law is upheld.,0.945431947
Freedom of speech embraces all forms of protest,0.463810079
Freedom of speech also includes burning flags if you disagree with the direction in which the country is going.,0.269571699
Freedom of speech is protected by the Constitution.,0.134750932
Freedom of speech should include burning flags to send a strong message in the direction in which the country is moving.,0.78295312
Freedom to choose how to take care of oneself is a fundamental human right and cannot be controlled by the government.,0.558585831
The freedom to decide for oneself what to do with one's organ is too much freedom; the state should intervene and stop organ trafficking before it cripples our reputation.,0.043013545
"vacancies for university graduates,",0.001520471
Frequent changes in foster care contribute to mental health problems and poor educational performance,0.972898858
"from poor communication to a lack of privacy are some of the reasons why marriage is abbotona, just as is a decision that is made only by a couple",0.001708132
"From a medical point of view, smaller bodies are not yet developed, so cosmetic surgery should not be approved until your body has completed its development.",0.946947255
"After a decade of discrimination and lack of opportunity, we owe certain sections of society an improved opportunity and equal opportunity.",0.912681123
"By exploring another planet, we can learn more about our own.",0.899706181
Thrift can expose needle waste.,0.000249673
Food contributes to heart disease,0.004731277
Fully autonomous cars would allow the occupant to make better use of their time and thus prepare for a presentation.,0.322250105
Funding journalism would create a conflict of interest,0.78128273
"If funding is tied to open or covert ties, some criticism of the government would disappear",0.213424741
Funds will be better used and service distributed.,0.051405464
Financing of stem cell research as an incentive to obtain embryonic tissue from abortion.,0.000957169
Gathering sufficient evidence to find a culprit should be permissible.,0.679339141
"Gay marriage is legal, so it's unnecessary.",0.00040094
Gays and lesbians have suffered a lot over the decade and should have the right to participate in a parade to celebrate their sexuality.,0.1854779
"Gender characteristics are part of a person's identity, by using gender-neutral language, we invalidate these characteristics",0.920454572
Gender is an important part of a person's identity.,0.003593477
Gender is no longer considered binary in most parts of the world; gender-neutral language means that everyone is included without offending or disturbing anyone.,0.988185197
"Gender is not something to be ashamed of. By removing any reference to gender, we make it appear wrong to be a man or a woman.",0.519259281
"Gender neutrality has become the new norm, and we should adapt our language skills to it.",0.916525645
"Gender neutral is a fad and will disappear, we should leave language skills as they are.",0.219840829
The gender-neutral language annoys people.,0.011371446
Gender neutral language can be very confusing and simply serfs to highlight the difference between those who think of themselves as binary and those who don't.,0.861811748
"Gender-neutral language can lead to the identification of a person's gender, which creates a lot of confusion and should not be adopted.",0.772696812
"Gender-neutral language creates confusion and goes too far with political correctness, which allows people to be named after their preferred gender, but people are not ""neutral.""",0.602408313
Gender neutral language ensures no one is discriminated against,0.937518489
Gender neutral language ensures no assumptions are made about people,0.845662383
Gender neutral language helps to integrate an alternative lifestyle,0.396624643
Gender-neutral language is a crucial step towards equality for all genders.,0.936512964
Gender-neutral language is another step in curbing sexual discrimination and should therefore be seen as a step forward.,0.865135169
Gender-neutral language is a step forward in eliminating discrimination.,0.889950372
Gender-neutral language is one way of being more sensitive and politically correct in a modern society with a plurality of gender.,0.931832391
Gender Neutral Language Is a Way to a Peaceful Community,0.994924025
Gender neutral language is ambiguous and confusing to the listener,0.994912642
Gender-neutral language creates identity and names for something that doesn't exist,0.959024825
"Gender-neutral language is just another way to please a group. We have two genders, men and women, and they should be distinguished by the use of words.",0.612315717
Gender-neutral language discriminates against those who do not feel comfortable in their birth gender.,0.857159172
Gender-neutral language includes both gender-specific and intersex and non-binary people. We should strive to make all people feel included and accepted.,0.876287112
"Gender-neutral language will not work, we must admit that people are gender-oriented, the role of women in the family as child-bearers, for example, cannot replace my men.",0.309081179
Gender-neutral language is pandering to a small minority and would be uncomfortable to change.,0.268680476
Gender neutral language is safe to use but could restrict people's expression,0.03623485
Gender neutral language is simply not that important. It does no harm not to use it. It makes no difference to designate someone who uses police officers.,0.446163175
Gender-neutral language means that people who wish to be referred to a particular gender are not considered.,0.002939613
"Gender neutral language pretending there is no difference between men and women, which is of course the case",0.330499363
Gender-neutral language promotes tolerance and equality,0.957004905
Gender-neutral language should be introduced that includes all genders.,0.94904882
"Gender neutral language should not be used, as this can lead to confusion in identifying a person or in official documents.",0.918042238
Gender-neutral language will enable both gender to be included and liberated in order to succeed.,0.958826124
Gender neutral language would solve many problems within our LGBT community.,0.635961868
Gender neutral language is just another way to try to balance everyone. It's that there are different genders of people. We need the ability to tell if it's a he or she.,0.000423967
The language of the sexes fits the progressive agenda.,0.179869516
Gender selection helps the family to balance the number of boys and girls in its family.,0.771079131
Gender selection is an extremely expensive medical process.,0.019892631
Gender selection is essentially God's game.,0.025841697
Gender should play no part in subsidizing parental leave.,0.125975458
Gender-specific language is more precise,0.00832498
Gender-specific language has been a tradition for many years and should remain so.,0.823154618
"Since gender language has existed since the beginning of time, there would be no point in drastically restructuring the way we speak.",0.994986286
"Gender language has served us in literature and culture for centuries, now there is no need to change it.",0.980254283
Gender-neutral language will prevent little boys and girls from having a predetermined idea of what to do.,0.965075602
"Gender-neutral language adheres to both sexes, without giving preference to one gender over the other.",0.036708183
"Gender-neutral language adheres to equality, which is often avoided, assuming that one gender is more relevant than the other.",0.953940975
"Gender-neutral language can lead to an incorrect identification of a person, which can have negative consequences due to incorrect identification.",0.149710774
Gender-neutral language can lead to a misidentification of a person's gender without clarity about the language.,0.14112941
"Gender-neutral language can sound strange and unnatural, and people will find it hard to remember using it all the time.",0.269747943
Gender-neutral language could be useful in tackling the gender gap in many areas.,0.582436983
Gender-neutral language could serve to reduce oppression and discrimination.,0.59443042
Gender-neutral language does not represent one gender over another and recognises the person for what he is.,0.999658243
"Gender neutral language doesn't promote equality, it just makes it harder to understand what people are trying to say",0.241158673
Gender-neutral language doesn't always help people communicate clearly what they mean,0.336917911
Gender-neutral language eliminates discrimination on grounds of sex and does not distinguish between one sex and the other.,0.925915129
Gender neutral language gives everyone the same chance to express themselves,0.663627897
Gender neutral language contradicts how we were created; male and female,0.004403744
"Gender-neutral language helps break down unconscious stereotypes, such as that only men should be policemen.",0.878406327
Gender neutral language includes all and removes sexist connotations from language.,0.769935133
"Gender-neutral language is a natural consequence of modern communication about equality, which indirectly promotes male-dominated ""labels"" as attitudes of dominance and superiority.",0.034196377
"Gender-neutral language is an important step towards avoiding bias against a particular gender, which comes up against such a one-sided view, which particularly affects children and reinforces stereotypes and distortions of power.",0.999969518
Gender neutral language is another idea from people who believe certain groups need to be protected,0.087624766
Gender neutral language is completely unnecessary because people and things have gender,0.465658999
Gender neutral language is helpful to make everyone feel comfortable in a room.,0.736701527
Gender Neutral Language Includes All,0.892287036
Gender-neutral language is more inclusive and less harmful to those who do not meet traditional gender expectations.,0.962507487
Gender-neutral language is more inclusive and offensive.,0.982299166
Gender-neutral language is necessary because there are people who do not identify with the traditionally used genre.,0.968199935
"Gender-neutral language is necessary today, because there are far more than just two sexes today.",0.181468637
Gender-neutral language is not necessary and will confuse people.,0.990648517
"Gender-neutral language is not necessary, since we have lived with certain words since the origin of the language.",0.886207029
"Gender-neutral language is not required, and you can avoid an uncomfortable situation by simply referring to someone with their name.",0.425328114
"Gender-neutral language is political correctness on an absurd scale. In an increasingly open society, there is no need to reinvent word and language for the sake of gender equality.",0.94926561
Gender-neutral language is simpler and more direct and respects all genders without bias.,0.742472898
"Gender-neutral language is simply a natural development in a society based on sexual equality, there is no reason for textual dominance, and such neutrality serves to gradually reduce prejudice.",0.915696193
"Gender-neutral language pushes ""equality"" to ridiculous extremes, there is no need to dismantle language to advance a cause, and indeed plays down important social issues.",0.809222951
"Gender-neutral language is wholly unnecessary in a modern society that recognizes gender equality in all areas of life; it merely draws attention to itself and breeds resentment against ""political correctness.""",0.934482964
Gender-neutral language is unnecessary and a step too far in the political correctness that envelops society.,0.876002095
Gender neutral language is unnecessary and confusing for children,0.268680476
Gender-neutral language is unnecessary; the current status quo is fine.,0.005904918
Gender neutral language is unnecessary.,0.320916706
Gender-neutral language prevents people from being placed in a particular category; everyone is a person and should only be referred to as such.,0.77569086
Gender-neutral language prevents people from feeling marginalized if they simply don't know what they want to identify on a given day.,0.938070718
Gender neutral language reduces the risk of offending someone,0.745294597
"Gender neutral language makes everyone feel inclusive and safe, so it's a good idea to embrace that.",0.729663906
Gender neutral language ensures no one is offended,0.989961126
Gender-neutral language encourages confused people and is an example of a PC culture that goes too far.,0.53421949
"Gender-neutral language promotes equality without, for example, referring to male or female persons.",0.930285572
Gender-neutral language promotes inclusivity and eliminates gender-based prejudice or marginalization.,0.917598142
Gender-neutral language protects the privacy of people who choose not to be identified by their gender,0.734988117
Gender-neutral language reduces unconscious bias against a particular gender that is better suited to a particular role.,0.946814418
"Gender-neutral language reflects our new reality of gender fluidity and would reduce social tensions for this particular group, which is extremely prone to depression and suicide.",0.947260758
Gender-neutral language removes a certain degree of specificity and can create confusion.,0.908248528
"Gender-neutral language should be accepted in today's society, where people are self-determined and have more fluid sex because it avoids insults or discrimination.",0.359086279
Gender-neutral language that benefits people should be introduced.,0.002060285
Gender-neutral language should be introduced because it can make the pointless use of a social category very clear to the reader.,0.118453231
Gender neutral language should be introduced so that society can move forward. Does it really matter if you are a man or a woman? It should not.,0.004682957
Gender neutral language should be introduced to facilitate the use of words,0.156311804
"Gender neutral language should be the de facto language in all official and public speeches, as gender is only a social construct and not binary.",0.93606516
"Gender neutral language should be used, as it is preferable to adopt a gender when referring to non-specific persons.",0.100336404
"Gender-neutral language should be widely adopted because it prohibits preference for one gender or the other, and such written or spoken material would be safer for anyone accessing it.",0.924913933
"Gender-neutral language should not be adopted, as it will provoke resentment among those who strongly identify with their birth or adopted gender.",0.846780738
"Gender-neutral language should not be adopted. Language has evolved over millennia to where it is today, and should not be changed for a few outsiders.",0.516169607
"Gender-neutral language should not be widely used because it can be confusing to listeners or readers of material, simply because of the grammatical uncertainty of gender neutrality.",0.761267445
"Gender-neutral language should not be adopted, because it is sometimes difficult to reconcile the consistency with the pronoun.",0.999494689
"Gender-neutral language simplifies language by using the same word for all people, rather than dividing it into male and female.",0.171294759
"Gender-neutral language sounds unnatural and strange, and discourages people from wanting to talk to others in the first place.",0.154519856
Gender neutral language supports the overly sensitive,9.98e-05
"Gender-neutral language takes gender out of the equation so people can focus on content, not gender.",0.784999915
Gender-neutral language will cause confusion if we don't know who is being referred to,0.822088954
Gender-neutral language ensures equality in society,0.761654829
"Gender-neutral language will ensure that everyone is treated equally, without gender bias.",0.999723017
Gender neutral language will help to avoid social discrimination and it is a natural evolution of language,0.46748318
Gender neutral language sparks confusion,0.048759363
"Gender-neutral language would prevent discrimination against those who do not consider themselves binary, it would also allow people to simply be human beings and not define themselves by gender.",0.984125483
Gender neutral language would show that we respect people's choice.,0.349120496
Gender-neutral language should be introduced to ensure that our child grows up in a world where every person or object that unfairly defines them is identified by gender.,0.980790299
"The gender-neutral pronoun will not prevail, it is confusing to try to add a new pronoun to the lexicon when there is already a solution.",0.473004995
"If a person is a man, it's OK to call him that.",0.039501203
Gender neutral text an 'aberration' that puts language in'mortal danger',3.9e-05
Gender-neutral language suppresses the natural distinction between men and women far too much.,0.000630974
The general neutral language will only be confusing.,0.05014226
Married people are generally happier and healthier than their unmarried partners.,0.581187544
"Getting a majority in the legislature is more difficult with the increased number of parties, so bills can be pushed through only slowly, if at all.",0.487059919
Getting an education is a decision and the student should pay for it.,0.713853654
Calls from strangers can scare the elderly,0.033620249
Marriage is very expensive and divorce can also be very expensive.,0.031591701
Getting married is a good sign of love for each other and happiness,0.001535684
Abolishing firearms would stop mass shootings,0.952423835
